video,frame,time_sec,time_hms,class_id,class_name,score,x1,y1,x2,y2,mask_area_px,img_w,img_h
7254,286,9.542,0:00:09,1,1,0.9933,740,37,958,146,22907,1000,600
7254,286,9.542,0:00:09,1,1,0.9771,725,354,830,559,21217,1000,600
7254,286,9.542,0:00:09,1,1,0.9758,585,338,693,576,25465,1000,600
7254,287,9.575,0:00:09,1,1,0.996,579,110,776,244,25249,1000,600
7254,287,9.575,0:00:09,1,1,0.9957,45,364,212,557,30800,1000,600
7254,287,9.575,0:00:09,1,1,0.9921,735,35,958,147,23646,1000,600
7254,287,9.575,0:00:09,1,1,0.9769,725,354,830,559,21127,1000,600
7254,287,9.575,0:00:09,1,1,0.9753,585,338,693,576,25467,1000,600
7254,288,9.608,0:00:09,1,1,0.9966,45,365,209,555,29867,1000,600
7254,288,9.608,0:00:09,1,1,0.9956,580,111,776,244,25155,1000,600
7254,288,9.608,0:00:09,1,1,0.9934,740,37,957,146,22939,1000,600
7254,288,9.608,0:00:09,1,1,0.9775,726,354,830,559,21190,1000,600
7254,288,9.608,0:00:09,1,1,0.9767,586,338,693,576,25078,1000,600
7254,289,9.642,0:00:09,1,1,0.9966,45,365,209,555,29795,1000,600
7254,289,9.642,0:00:09,1,1,0.9955,580,111,776,244,25242,1000,600
7254,289,9.642,0:00:09,1,1,0.9933,740,37,957,146,22943,1000,600
7254,289,9.642,0:00:09,1,1,0.977,725,354,830,559,21236,1000,600
7254,289,9.642,0:00:09,1,1,0.9769,586,338,693,576,25293,1000,600
7254,290,9.675,0:00:09,1,1,0.9966,45,365,209,555,29792,1000,600
7254,290,9.675,0:00:09,1,1,0.9955,580,110,776,244,25334,1000,600
7254,290,9.675,0:00:09,1,1,0.9935,741,37,957,146,22885,1000,600
7254,290,9.675,0:00:09,1,1,0.977,726,354,831,559,21175,1000,600
7254,290,9.675,0:00:09,1,1,0.9764,586,338,694,576,25300,1000,600
7254,291,9.708,0:00:09,1,1,0.9967,45,365,209,555,29986,1000,600
7254,291,9.708,0:00:09,1,1,0.9957,580,110,776,244,25288,1000,600
7254,291,9.708,0:00:09,1,1,0.9937,741,37,957,146,22886,1000,600
7254,291,9.708,0:00:09,1,1,0.9769,726,354,830,559,21140,1000,600
7254,291,9.708,0:00:09,1,1,0.9765,586,338,693,576,25284,1000,600
7254,292,9.742,0:00:09,1,1,0.9966,45,364,209,556,30063,1000,600
7254,292,9.742,0:00:09,1,1,0.9957,576,113,786,246,27194,1000,600
7254,292,9.742,0:00:09,1,1,0.9936,741,37,957,146,22846,1000,600
7254,292,9.742,0:00:09,1,1,0.9764,725,354,831,558,21210,1000,600
7254,292,9.742,0:00:09,1,1,0.9753,586,338,693,576,25288,1000,600
7254,293,9.775,0:00:09,1,1,0.9966,45,364,209,556,30052,1000,600
7254,293,9.775,0:00:09,1,1,0.9957,576,113,786,246,27023,1000,600
7254,293,9.775,0:00:09,1,1,0.9933,741,37,956,146,22780,1000,600
7254,293,9.775,0:00:09,1,1,0.9768,726,354,830,559,21194,1000,600
7254,293,9.775,0:00:09,1,1,0.9755,586,338,694,576,25330,1000,600
7254,294,9.809,0:00:09,1,1,0.9974,45,365,213,555,30730,1000,600
7254,294,9.809,0:00:09,1,1,0.9955,576,113,786,246,27148,1000,600
7254,294,9.809,0:00:09,1,1,0.9936,741,37,957,146,22833,1000,600
7254,294,9.809,0:00:09,1,1,0.9775,726,354,830,559,21207,1000,600
7254,294,9.809,0:00:09,1,1,0.9765,585,338,694,576,25542,1000,600
7254,295,9.842,0:00:09,1,1,0.9974,45,365,212,555,30723,1000,600
7254,295,9.842,0:00:09,1,1,0.9957,580,111,776,245,25223,1000,600
7254,295,9.842,0:00:09,1,1,0.9939,741,37,957,146,22817,1000,600
7254,295,9.842,0:00:09,1,1,0.977,585,338,694,576,25541,1000,600
7254,295,9.842,0:00:09,1,1,0.9769,725,354,830,559,21135,1000,600
7254,296,9.875,0:00:09,1,1,0.9974,45,366,212,555,30559,1000,600
7254,296,9.875,0:00:09,1,1,0.9956,576,113,786,246,27104,1000,600
7254,296,9.875,0:00:09,1,1,0.994,742,37,957,146,22775,1000,600
7254,296,9.875,0:00:09,1,1,0.9768,585,338,694,576,25548,1000,600
7254,296,9.875,0:00:09,1,1,0.9762,726,354,830,559,21280,1000,600
7254,297,9.909,0:00:09,1,1,0.9974,45,366,212,555,30533,1000,600
7254,297,9.909,0:00:09,1,1,0.9972,576,114,780,245,25876,1000,600
7254,297,9.909,0:00:09,1,1,0.9941,741,37,957,146,22903,1000,600
7254,297,9.909,0:00:09,1,1,0.9767,585,338,694,576,25536,1000,600
7254,297,9.909,0:00:09,1,1,0.9765,726,354,830,559,21201,1000,600
7254,298,9.942,0:00:09,1,1,0.997,576,113,780,245,25935,1000,600
7254,298,9.942,0:00:09,1,1,0.9962,45,366,212,556,30676,1000,600
7254,298,9.942,0:00:09,1,1,0.9937,742,37,957,146,22885,1000,600
7254,298,9.942,0:00:09,1,1,0.9767,586,338,694,576,25440,1000,600
7254,298,9.942,0:00:09,1,1,0.9767,725,354,830,559,21256,1000,600
7254,299,9.975,0:00:09,1,1,0.9962,45,365,212,556,30711,1000,600
7254,299,9.975,0:00:09,1,1,0.9956,576,112,786,246,27107,1000,600
7254,299,9.975,0:00:09,1,1,0.9939,742,37,957,147,22895,1000,600
7254,299,9.975,0:00:09,1,1,0.978,725,355,828,563,21226,1000,600
7254,299,9.975,0:00:09,1,1,0.9773,586,338,694,575,25645,1000,600
7254,300,10.009,0:00:10,1,1,0.9972,576,114,780,245,26141,1000,600
7254,300,10.009,0:00:10,1,1,0.997,45,366,212,555,30486,1000,600
7254,300,10.009,0:00:10,1,1,0.9936,737,35,958,148,23648,1000,600
7254,300,10.009,0:00:10,1,1,0.9794,726,354,830,559,21014,1000,600
7254,300,10.009,0:00:10,1,1,0.972,585,337,691,569,24757,1000,600
7254,301,10.042,0:00:10,1,1,0.9971,45,365,212,555,30540,1000,600
7254,301,10.042,0:00:10,1,1,0.9958,573,113,782,249,27413,1000,600
7254,301,10.042,0:00:10,1,1,0.9938,736,35,958,147,23707,1000,600
7254,301,10.042,0:00:10,1,1,0.9791,726,354,830,559,21023,1000,600
7254,301,10.042,0:00:10,1,1,0.9721,585,337,692,570,24753,1000,600
7254,302,10.075,0:00:10,1,1,0.9974,575,113,780,245,26088,1000,600
7254,302,10.075,0:00:10,1,1,0.9972,45,366,212,555,30485,1000,600
7254,302,10.075,0:00:10,1,1,0.9939,737,35,958,147,23652,1000,600
7254,302,10.075,0:00:10,1,1,0.9786,726,354,830,559,21067,1000,600
7254,302,10.075,0:00:10,1,1,0.9716,585,337,692,570,24596,1000,600
7254,303,10.109,0:00:10,1,1,0.9972,45,365,212,555,30550,1000,600
7254,303,10.109,0:00:10,1,1,0.9966,576,113,781,247,26675,1000,600
7254,303,10.109,0:00:10,1,1,0.9937,737,35,958,147,23735,1000,600
7254,303,10.109,0:00:10,1,1,0.979,725,355,828,563,21191,1000,600
7254,303,10.109,0:00:10,1,1,0.9724,584,337,692,569,24831,1000,600
7254,304,10.142,0:00:10,1,1,0.9972,45,365,212,554,30644,1000,600
7254,304,10.142,0:00:10,1,1,0.9955,575,113,786,246,27256,1000,600
7254,304,10.142,0:00:10,1,1,0.9932,736,35,958,147,23678,1000,600
7254,304,10.142,0:00:10,1,1,0.9783,725,354,830,559,21084,1000,600
7254,304,10.142,0:00:10,1,1,0.9711,585,337,692,569,24929,1000,600
7254,305,10.175,0:00:10,1,1,0.9972,45,365,212,555,30662,1000,600
7254,305,10.175,0:00:10,1,1,0.997,576,114,780,246,26308,1000,600
7254,305,10.175,0:00:10,1,1,0.9929,736,35,958,147,23539,1000,600
7254,305,10.175,0:00:10,1,1,0.9784,725,354,830,559,21091,1000,600
7254,305,10.175,0:00:10,1,1,0.9714,585,337,692,569,25027,1000,600
7254,306,10.209,0:00:10,1,1,0.9957,45,365,212,556,30675,1000,600
7254,306,10.209,0:00:10,1,1,0.9953,575,113,786,246,27312,1000,600
7254,306,10.209,0:00:10,1,1,0.9929,736,35,957,147,23662,1000,600
7254,306,10.209,0:00:10,1,1,0.978,725,354,830,559,21136,1000,600
7254,306,10.209,0:00:10,1,1,0.9717,584,337,692,569,24949,1000,600
7254,307,10.242,0:00:10,1,1,0.9969,46,366,211,555,30249,1000,600
7254,307,10.242,0:00:10,1,1,0.9949,575,113,786,247,27542,1000,600
7254,307,10.242,0:00:10,1,1,0.9921,736,35,958,147,23745,1000,600
7254,307,10.242,0:00:10,1,1,0.9784,725,354,830,559,21207,1000,600
7254,307,10.242,0:00:10,1,1,0.9718,585,337,692,569,24783,1000,600
7254,308,10.276,0:00:10,1,1,0.9973,45,367,212,555,30215,1000,600
7254,308,10.276,0:00:10,1,1,0.995,578,113,777,247,25978,1000,600
7254,308,10.276,0:00:10,1,1,0.992,736,35,957,147,23581,1000,600
7254,308,10.276,0:00:10,1,1,0.9783,726,355,829,562,21093,1000,600
7254,308,10.276,0:00:10,1,1,0.972,585,337,693,569,24975,1000,600
7254,309,10.309,0:00:10,1,1,0.9967,44,366,206,551,28818,1000,600
7254,309,10.309,0:00:10,1,1,0.995,579,113,777,246,25899,1000,600
7254,309,10.309,0:00:10,1,1,0.9921,735,35,958,147,23636,1000,600
7254,309,10.309,0:00:10,1,1,0.9782,726,354,830,559,21212,1000,600
7254,309,10.309,0:00:10,1,1,0.9718,585,337,693,569,24760,1000,600
7254,310,10.342,0:00:10,1,1,0.9957,50,372,207,560,29375,1000,600
7254,310,10.342,0:00:10,1,1,0.9951,579,113,777,246,25804,1000,600
7254,310,10.342,0:00:10,1,1,0.9922,735,36,957,147,23522,1000,600
7254,310,10.342,0:00:10,1,1,0.9783,726,354,830,559,21215,1000,600
7254,310,10.342,0:00:10,1,1,0.9778,585,338,694,575,25541,1000,600
7254,311,10.376,0:00:10,1,1,0.9949,47,369,211,553,29538,1000,600
7254,311,10.376,0:00:10,1,1,0.9947,580,110,775,245,25435,1000,600
7254,311,10.376,0:00:10,1,1,0.992,736,35,957,147,23539,1000,600
7254,311,10.376,0:00:10,1,1,0.9787,725,355,828,562,21166,1000,600
7254,311,10.376,0:00:10,1,1,0.9784,585,338,694,575,25536,1000,600
7254,312,10.409,0:00:10,1,1,0.995,581,113,785,245,26345,1000,600
7254,312,10.409,0:00:10,1,1,0.9935,741,37,957,146,22723,1000,600
7254,312,10.409,0:00:10,1,1,0.9932,43,370,211,557,30455,1000,600
7254,312,10.409,0:00:10,1,1,0.9808,725,354,828,562,21362,1000,600
7254,312,10.409,0:00:10,1,1,0.9742,582,339,697,572,26532,1000,600
7254,313,10.442,0:00:10,1,1,0.9944,578,112,787,245,27271,1000,600
7254,313,10.442,0:00:10,1,1,0.9933,43,367,203,556,28570,1000,600
7254,313,10.442,0:00:10,1,1,0.9909,736,36,958,147,23564,1000,600
7254,313,10.442,0:00:10,1,1,0.9786,726,364,832,563,20744,1000,600
7254,313,10.442,0:00:10,1,1,0.972,582,339,697,572,26466,1000,600
7254,314,10.476,0:00:10,1,1,0.9947,578,111,787,245,27426,1000,600
7254,314,10.476,0:00:10,1,1,0.9921,738,35,955,146,22948,1000,600
7254,314,10.476,0:00:10,1,1,0.99,43,366,205,557,28834,1000,600
7254,314,10.476,0:00:10,1,1,0.9786,727,364,832,563,20716,1000,600
7254,314,10.476,0:00:10,1,1,0.971,582,339,697,572,26464,1000,600
7254,315,10.509,0:00:10,1,1,0.9957,580,113,785,245,26604,1000,600
7254,315,10.509,0:00:10,1,1,0.9911,736,35,959,148,23848,1000,600
7254,315,10.509,0:00:10,1,1,0.9902,46,367,204,558,27882,1000,600
7254,315,10.509,0:00:10,1,1,0.9777,727,364,832,563,20620,1000,600
7254,315,10.509,0:00:10,1,1,0.9738,583,339,697,572,26356,1000,600
7254,316,10.542,0:00:10,1,1,0.9967,578,111,780,247,26745,1000,600
7254,316,10.542,0:00:10,1,1,0.9917,736,36,958,147,23649,1000,600
7254,316,10.542,0:00:10,1,1,0.9859,45,368,205,557,27910,1000,600
7254,316,10.542,0:00:10,1,1,0.9793,725,355,828,562,21259,1000,600
7254,316,10.542,0:00:10,1,1,0.9732,583,339,697,572,26454,1000,600
7254,317,10.576,0:00:10,1,1,0.9955,580,113,785,245,26533,1000,600
7254,317,10.576,0:00:10,1,1,0.9914,736,35,959,148,23848,1000,600
7254,317,10.576,0:00:10,1,1,0.9851,45,369,207,556,28334,1000,600
7254,317,10.576,0:00:10,1,1,0.9782,727,364,832,563,20617,1000,600
7254,317,10.576,0:00:10,1,1,0.9769,586,338,695,575,25798,1000,600
7254,318,10.609,0:00:10,1,1,0.9953,577,112,786,245,27124,1000,600
7254,318,10.609,0:00:10,1,1,0.991,736,36,959,148,23925,1000,600
7254,318,10.609,0:00:10,1,1,0.9784,727,364,832,563,20702,1000,600
7254,318,10.609,0:00:10,1,1,0.9773,586,338,696,575,25828,1000,600
7254,318,10.609,0:00:10,1,1,0.9737,43,375,216,562,29660,1000,600
7254,319,10.643,0:00:10,1,1,0.9953,577,112,786,245,27069,1000,600
7254,319,10.643,0:00:10,1,1,0.9917,736,36,959,148,23847,1000,600
7254,319,10.643,0:00:10,1,1,0.9778,727,364,832,563,20634,1000,600
7254,319,10.643,0:00:10,1,1,0.9762,586,338,696,575,26046,1000,600
7254,319,10.643,0:00:10,1,1,0.8978,45,390,210,559,25985,1000,600
7254,320,10.676,0:00:10,1,1,0.9953,581,113,785,245,26344,1000,600
7254,320,10.676,0:00:10,1,1,0.9913,736,36,959,148,23818,1000,600
7254,320,10.676,0:00:10,1,1,0.9778,726,364,832,563,20911,1000,600
7254,320,10.676,0:00:10,1,1,0.9732,583,339,697,572,26268,1000,600
7254,320,10.676,0:00:10,1,1,0.8314,44,413,206,553,18832,1000,600
7254,321,10.709,0:00:10,1,1,0.9954,577,112,786,245,26920,1000,600
7254,321,10.709,0:00:10,1,1,0.9921,735,35,959,148,23836,1000,600
7254,321,10.709,0:00:10,1,1,0.9777,726,364,832,563,20906,1000,600
7254,321,10.709,0:00:10,1,1,0.9732,583,339,697,572,26302,1000,600
7254,321,10.709,0:00:10,1,1,0.754,44,449,185,564,15329,1000,600
7254,321,10.709,0:00:10,1,1,0.5171,49,372,212,561,25282,1000,600
7254,322,10.743,0:00:10,1,1,0.9953,577,112,786,245,26909,1000,600
7254,322,10.743,0:00:10,1,1,0.9928,737,35,954,146,22889,1000,600
7254,322,10.743,0:00:10,1,1,0.9779,727,364,832,563,20971,1000,600
7254,322,10.743,0:00:10,1,1,0.9735,583,339,697,572,26268,1000,600
7254,322,10.743,0:00:10,1,1,0.8066,46,451,181,560,13789,1000,600
7254,323,10.776,0:00:10,1,1,0.9953,577,112,786,245,26870,1000,600
7254,323,10.776,0:00:10,1,1,0.9915,736,35,959,148,23941,1000,600
7254,323,10.776,0:00:10,1,1,0.9775,727,364,832,563,20749,1000,600
7254,323,10.776,0:00:10,1,1,0.9738,583,339,697,572,26266,1000,600
7254,323,10.776,0:00:10,1,1,0.8708,46,452,180,562,13905,1000,600
7254,324,10.809,0:00:10,1,1,0.9959,582,113,785,245,26231,1000,600
7254,324,10.809,0:00:10,1,1,0.9925,737,35,954,146,22919,1000,600
7254,324,10.809,0:00:10,1,1,0.9792,725,354,828,563,21237,1000,600
7254,324,10.809,0:00:10,1,1,0.978,586,338,695,575,25533,1000,600
7254,324,10.809,0:00:10,1,1,0.8395,47,451,182,560,14021,1000,600
7254,325,10.843,0:00:10,1,1,0.9956,582,113,785,244,26244,1000,600
7254,325,10.843,0:00:10,1,1,0.9925,737,35,954,146,22924,1000,600
7254,325,10.843,0:00:10,1,1,0.9795,725,354,828,563,21049,1000,600
7254,325,10.843,0:00:10,1,1,0.9778,586,338,695,575,25531,1000,600
7254,325,10.843,0:00:10,1,1,0.8268,44,451,180,563,14458,1000,600
7254,325,10.843,0:00:10,1,1,0.5071,49,373,210,560,26572,1000,600
7254,326,10.876,0:00:10,1,1,0.9957,582,113,785,244,26178,1000,600
7254,326,10.876,0:00:10,1,1,0.9923,737,35,955,146,22930,1000,600
7254,326,10.876,0:00:10,1,1,0.9791,725,354,828,562,21045,1000,600
7254,326,10.876,0:00:10,1,1,0.9787,586,338,695,575,25974,1000,600
7254,326,10.876,0:00:10,1,1,0.8719,48,448,184,557,13934,1000,600
7254,327,10.909,0:00:10,1,1,0.9957,582,113,785,244,26157,1000,600
7254,327,10.909,0:00:10,1,1,0.9908,735,36,959,148,23759,1000,600
7254,327,10.909,0:00:10,1,1,0.9794,725,354,828,563,21234,1000,600
7254,327,10.909,0:00:10,1,1,0.9787,586,338,695,575,26023,1000,600
7254,327,10.909,0:00:10,1,1,0.8133,51,363,212,554,27156,1000,600
7254,327,10.909,0:00:10,1,1,0.7194,49,452,185,558,13961,1000,600
7254,328,10.943,0:00:10,1,1,0.9957,581,113,785,244,26175,1000,600
7254,328,10.943,0:00:10,1,1,0.9911,735,36,959,147,23737,1000,600
7254,328,10.943,0:00:10,1,1,0.9794,725,354,828,562,21239,1000,600
7254,328,10.943,0:00:10,1,1,0.9785,585,338,696,575,26030,1000,600
7254,328,10.943,0:00:10,1,1,0.8966,50,359,215,550,27740,1000,600
7254,328,10.943,0:00:10,1,1,0.6889,50,451,187,557,14090,1000,600
7254,329,10.976,0:00:10,1,1,0.9953,578,112,787,245,26898,1000,600
7254,329,10.976,0:00:10,1,1,0.9912,735,36,959,148,23946,1000,600
7254,329,10.976,0:00:10,1,1,0.9798,725,354,828,562,21233,1000,600
7254,329,10.976,0:00:10,1,1,0.9784,586,338,696,575,25956,1000,600
7254,329,10.976,0:00:10,1,1,0.8711,52,355,213,550,28174,1000,600
7254,330,11.01,0:00:11,1,1,0.9954,578,112,787,245,26818,1000,600
7254,330,11.01,0:00:11,1,1,0.9911,735,36,959,148,23982,1000,600
7254,330,11.01,0:00:11,1,1,0.9793,725,354,828,562,21206,1000,600
7254,330,11.01,0:00:11,1,1,0.978,585,338,695,575,25909,1000,600
7254,330,11.01,0:00:11,1,1,0.9367,53,365,202,546,24046,1000,600
7254,330,11.01,0:00:11,1,1,0.5065,51,441,185,554,14363,1000,600
7254,331,11.043,0:00:11,1,1,0.9961,577,112,782,247,26886,1000,600
7254,331,11.043,0:00:11,1,1,0.9913,735,36,959,148,23987,1000,600
7254,331,11.043,0:00:11,1,1,0.979,725,354,828,562,21184,1000,600
7254,331,11.043,0:00:11,1,1,0.9779,586,338,695,575,25926,1000,600
7254,331,11.043,0:00:11,1,1,0.9724,51,364,211,542,25912,1000,600
7254,331,11.043,0:00:11,1,1,0.5137,53,436,182,540,12952,1000,600
7254,332,11.076,0:00:11,1,1,0.9962,577,112,783,247,26825,1000,600
7254,332,11.076,0:00:11,1,1,0.9921,735,36,959,148,23873,1000,600
7254,332,11.076,0:00:11,1,1,0.9792,725,354,828,562,21194,1000,600
7254,332,11.076,0:00:11,1,1,0.9788,585,338,696,575,25997,1000,600
7254,332,11.076,0:00:11,1,1,0.9225,53,346,206,536,25796,1000,600
7254,333,11.11,0:00:11,1,1,0.9957,581,113,785,245,26216,1000,600
7254,333,11.11,0:00:11,1,1,0.9921,735,36,959,148,23797,1000,600
7254,333,11.11,0:00:11,1,1,0.9787,725,354,828,562,21182,1000,600
7254,333,11.11,0:00:11,1,1,0.9735,582,339,697,572,26510,1000,600
7254,333,11.11,0:00:11,1,1,0.91,56,341,215,530,26249,1000,600
7254,333,11.11,0:00:11,1,1,0.5589,55,427,188,537,13825,1000,600
7254,334,11.143,0:00:11,1,1,0.9955,582,112,778,247,25807,1000,600
7254,334,11.143,0:00:11,1,1,0.9923,735,36,959,148,23825,1000,600
7254,334,11.143,0:00:11,1,1,0.9764,727,365,832,563,20557,1000,600
7254,334,11.143,0:00:11,1,1,0.9725,582,339,697,572,26573,1000,600
7254,334,11.143,0:00:11,1,1,0.7363,66,333,215,530,25435,1000,600
7254,334,11.143,0:00:11,1,1,0.7072,59,426,183,527,12057,1000,600
7254,335,11.176,0:00:11,1,1,0.9956,581,113,785,245,26326,1000,600
7254,335,11.176,0:00:11,1,1,0.9917,735,36,959,148,23874,1000,600
7254,335,11.176,0:00:11,1,1,0.9786,725,355,828,562,21002,1000,600
7254,335,11.176,0:00:11,1,1,0.9722,582,339,696,572,26571,1000,600
7254,335,11.176,0:00:11,1,1,0.8571,62,424,188,528,12696,1000,600
7254,335,11.176,0:00:11,1,1,0.692,63,336,213,526,24669,1000,600
7254,336,11.21,0:00:11,1,1,0.9955,576,112,782,248,27202,1000,600
7254,336,11.21,0:00:11,1,1,0.9911,734,36,958,147,23842,1000,600
7254,336,11.21,0:00:11,1,1,0.9774,726,354,830,559,20927,1000,600
7254,336,11.21,0:00:11,1,1,0.9757,586,337,697,575,26016,1000,600
7254,336,11.21,0:00:11,1,1,0.8847,60,422,187,527,12617,1000,600
7254,337,11.243,0:00:11,1,1,0.9954,581,113,785,245,26229,1000,600
7254,337,11.243,0:00:11,1,1,0.9913,735,36,958,147,23814,1000,600
7254,337,11.243,0:00:11,1,1,0.9766,726,354,830,559,21093,1000,600
7254,337,11.243,0:00:11,1,1,0.9752,586,337,697,575,26232,1000,600
7254,337,11.243,0:00:11,1,1,0.9616,60,424,180,525,11640,1000,600
7254,338,11.276,0:00:11,1,1,0.9956,576,112,782,248,27253,1000,600
7254,338,11.276,0:00:11,1,1,0.9913,734,36,958,147,23803,1000,600
7254,338,11.276,0:00:11,1,1,0.9765,726,355,830,559,21092,1000,600
7254,338,11.276,0:00:11,1,1,0.975,586,338,697,575,26015,1000,600
7254,338,11.276,0:00:11,1,1,0.9597,65,419,192,521,12284,1000,600
7254,339,11.31,0:00:11,1,1,0.9958,576,112,782,248,27181,1000,600
7254,339,11.31,0:00:11,1,1,0.9907,734,36,959,147,23821,1000,600
7254,339,11.31,0:00:11,1,1,0.977,725,354,830,559,21198,1000,600
7254,339,11.31,0:00:11,1,1,0.975,586,337,697,575,26228,1000,600
7254,339,11.31,0:00:11,1,1,0.9346,68,415,184,517,11240,1000,600
7254,340,11.343,0:00:11,1,1,0.9954,577,112,786,245,26990,1000,600
7254,340,11.343,0:00:11,1,1,0.9914,734,36,959,147,23770,1000,600
7254,340,11.343,0:00:11,1,1,0.9773,726,354,830,559,21020,1000,600
7254,340,11.343,0:00:11,1,1,0.9759,586,338,696,575,25995,1000,600
7254,340,11.343,0:00:11,1,1,0.9495,69,411,187,511,11223,1000,600
7254,341,11.377,0:00:11,1,1,0.9956,577,113,786,245,26925,1000,600
7254,341,11.377,0:00:11,1,1,0.9914,735,36,958,147,23784,1000,600
7254,341,11.377,0:00:11,1,1,0.9775,726,354,830,559,21165,1000,600
7254,341,11.377,0:00:11,1,1,0.9759,586,338,697,575,26001,1000,600
7254,341,11.377,0:00:11,1,1,0.9291,72,410,194,507,11324,1000,600
7254,342,11.41,0:00:11,1,1,0.9955,581,113,785,245,26471,1000,600
7254,342,11.41,0:00:11,1,1,0.992,735,36,958,147,23662,1000,600
7254,342,11.41,0:00:11,1,1,0.9771,726,354,830,559,21076,1000,600
7254,342,11.41,0:00:11,1,1,0.9765,586,338,697,575,25922,1000,600
7254,342,11.41,0:00:11,1,1,0.9644,77,401,193,499,11038,1000,600
7254,343,11.443,0:00:11,1,1,0.9954,575,112,786,245,27322,1000,600
7254,343,11.443,0:00:11,1,1,0.9919,735,35,958,147,23782,1000,600
7254,343,11.443,0:00:11,1,1,0.9767,726,354,830,559,21061,1000,600
7254,343,11.443,0:00:11,1,1,0.9756,586,338,697,575,25912,1000,600
7254,343,11.443,0:00:11,1,1,0.9266,88,393,197,492,10457,1000,600
7254,344,11.477,0:00:11,1,1,0.9955,580,113,785,245,26396,1000,600
7254,344,11.477,0:00:11,1,1,0.9921,735,35,958,147,23749,1000,600
7254,344,11.477,0:00:11,1,1,0.9771,726,354,830,559,21005,1000,600
7254,344,11.477,0:00:11,1,1,0.9751,586,338,697,575,25923,1000,600
7254,344,11.477,0:00:11,1,1,0.9626,103,383,204,482,9874,1000,600
7254,345,11.51,0:00:11,1,1,0.9954,576,112,786,246,27394,1000,600
7254,345,11.51,0:00:11,1,1,0.9918,735,35,958,147,23756,1000,600
7254,345,11.51,0:00:11,1,1,0.977,726,361,834,565,21816,1000,600
7254,345,11.51,0:00:11,1,1,0.9755,586,338,697,575,26294,1000,600
7254,345,11.51,0:00:11,1,1,0.8018,119,360,222,473,11274,1000,600
7254,346,11.543,0:00:11,1,1,0.995,574,112,786,245,27561,1000,600
7254,346,11.543,0:00:11,1,1,0.9922,735,35,958,147,23697,1000,600
7254,346,11.543,0:00:11,1,1,0.9766,726,354,830,559,21166,1000,600
7254,346,11.543,0:00:11,1,1,0.9761,585,338,697,575,26192,1000,600
7254,346,11.543,0:00:11,1,1,0.9676,138,346,234,459,10754,1000,600
7254,347,11.577,0:00:11,1,1,0.9948,575,112,786,245,27448,1000,600
7254,347,11.577,0:00:11,1,1,0.9922,735,36,958,147,23666,1000,600
7254,347,11.577,0:00:11,1,1,0.9822,157,324,255,448,11623,1000,600
7254,347,11.577,0:00:11,1,1,0.9759,585,339,697,575,26347,1000,600
7254,347,11.577,0:00:11,1,1,0.9758,726,354,830,559,21105,1000,600
7254,348,11.61,0:00:11,1,1,0.9953,575,112,786,245,27277,1000,600
7254,348,11.61,0:00:11,1,1,0.9927,735,36,958,147,23571,1000,600
7254,348,11.61,0:00:11,1,1,0.9771,725,354,830,559,21045,1000,600
7254,348,11.61,0:00:11,1,1,0.9753,183,303,281,425,11598,1000,600
7254,348,11.61,0:00:11,1,1,0.9709,586,336,693,569,24942,1000,600
7254,349,11.643,0:00:11,1,1,0.9955,575,112,786,245,27325,1000,600
7254,349,11.643,0:00:11,1,1,0.9928,735,36,958,147,23665,1000,600
7254,349,11.643,0:00:11,1,1,0.9777,720,364,832,562,21869,1000,600
7254,349,11.643,0:00:11,1,1,0.9703,586,336,693,569,24707,1000,600
7254,349,11.643,0:00:11,1,1,0.9619,205,278,305,401,11947,1000,600
7254,350,11.677,0:00:11,1,1,0.9955,576,112,786,245,27132,1000,600
7254,350,11.677,0:00:11,1,1,0.9931,736,36,958,147,23596,1000,600
7254,350,11.677,0:00:11,1,1,0.9778,720,364,832,562,22183,1000,600
7254,350,11.677,0:00:11,1,1,0.9743,585,338,695,575,25748,1000,600
7254,350,11.677,0:00:11,1,1,0.7498,229,256,327,375,11098,1000,600
7254,351,11.71,0:00:11,1,1,0.9959,575,111,783,247,27224,1000,600
7254,351,11.71,0:00:11,1,1,0.9931,736,36,958,147,23586,1000,600
7254,351,11.71,0:00:11,1,1,0.9782,719,364,832,562,22033,1000,600
7254,351,11.71,0:00:11,1,1,0.9748,586,338,695,575,25740,1000,600
7254,352,11.744,0:00:11,1,1,0.9955,577,112,786,245,27023,1000,600
7254,352,11.744,0:00:11,1,1,0.9936,735,35,958,147,23661,1000,600
7254,352,11.744,0:00:11,1,1,0.9777,720,364,832,563,22177,1000,600
7254,352,11.744,0:00:11,1,1,0.9711,585,336,693,569,24982,1000,600
7254,352,11.744,0:00:11,1,1,0.8716,274,207,366,310,9179,1000,600
7254,353,11.777,0:00:11,1,1,0.9953,576,112,786,245,27276,1000,600
7254,353,11.777,0:00:11,1,1,0.9935,735,36,958,147,23635,1000,600
7254,353,11.777,0:00:11,1,1,0.9771,725,354,830,559,21029,1000,600
7254,353,11.777,0:00:11,1,1,0.972,585,337,693,569,24813,1000,600
7254,353,11.777,0:00:11,1,1,0.6394,297,186,381,281,7839,1000,600
7254,354,11.81,0:00:11,1,1,0.9954,577,112,786,245,27141,1000,600
7254,354,11.81,0:00:11,1,1,0.9934,735,36,958,147,23620,1000,600
7254,354,11.81,0:00:11,1,1,0.9781,720,365,832,563,21954,1000,600
